Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1622457812.633302,2e:08:25:65:93:3b,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622457812.721678,2e:08:25:65:93:3b,11,3,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.722781,2e:08:25:65:93:3b,6,3,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.782712,2e:08:25:65:93:3b,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.802978,2e:08:25:65:93:3b,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.872212,2e:08:25:65:93:3b,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.892473,2e:08:25:65:93:3b,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.920345,2e:08:25:65:93:3b,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.937939,2e:08:25:65:93:3b,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.991014,2e:08:25:65:93:3b,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457812.992071,2e:08:25:65:93:3b,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.006699,2e:08:25:65:93:3b,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.026942,2e:08:25:65:93:3b,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.049059,2e:08:25:65:93:3b,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.068926,2e:08:25:65:93:3b,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.094064,2e:08:25:65:93:3b,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.113874,2e:08:25:65:93:3b,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.13834,2e:08:25:65:93:3b,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457813.15848,2e:08:25:65:93:3b,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.414129,ca:ee:73:03:8b:03,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622457820.486591,ca:ee:73:03:8b:03,6,3,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.530976,ca:ee:73:03:8b:03,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.551228,ca:ee:73:03:8b:03,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.576011,ca:ee:73:03:8b:03,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.59628,ca:ee:73:03:8b:03,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.621312,ca:ee:73:03:8b:03,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.656524,ca:ee:73:03:8b:03,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.661812,ca:ee:73:03:8b:03,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.682067,ca:ee:73:03:8b:03,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.710944,ca:ee:73:03:8b:03,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.731238,ca:ee:73:03:8b:03,11,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.731254,ca:ee:73:03:8b:03,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.755955,ca:ee:73:03:8b:03,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.75597,ca:ee:73:03:8b:03,6,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.776077,ca:ee:73:03:8b:03,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.800674,ca:ee:73:03:8b:03,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.820666,ca:ee:73:03:8b:03,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.84198,ca:ee:73:03:8b:03,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.862267,ca:ee:73:03:8b:03,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.886673,ca:ee:73:03:8b:03,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.906917,ca:ee:73:03:8b:03,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.931873,ca:ee:73:03:8b:03,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457820.95189,ca:ee:73:03:8b:03,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457872.232091,1a:be:43:44:a9:ab,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457917.218486,b2:1a:0c:a5:51:21,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622457917.236969,b2:1a:0c:a5:51:21,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458097.202152,5e:e6:36:a2:85:f1,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458097.220611,5e:e6:36:a2:85:f1,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458112.803743,6a:c5:8a:93:48:5c,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458112.815206,6a:c5:8a:93:48:5c,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458112.983662,fe:47:af:61:3b:c0,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458112.984856,fe:47:af:61:3b:c0,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.103651,26:6c:e0:e2:38:e5,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.104724,26:6c:e0:e2:38:e5,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.210567,26:6c:e0:e2:38:e5,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458113.403642,5e:08:27:69:c3:9e,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.404657,5e:08:27:69:c3:9e,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.464843,5e:08:27:69:c3:9e,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.493601,5e:08:27:69:c3:9e,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.583613,5e:08:27:69:c3:9e,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.58499,5e:08:27:69:c3:9e,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.673604,5e:08:27:69:c3:9e,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.675107,5e:08:27:69:c3:9e,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.763591,5e:08:27:69:c3:9e,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458113.764973,5e:08:27:69:c3:9e,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.433283,6e:df:fd:ff:82:97,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458116.434269,6e:df:fd:ff:82:97,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458116.58454,6e:df:fd:ff:82:97,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.604803,6e:df:fd:ff:82:97,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.674244,6e:df:fd:ff:82:97,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.69444,6e:df:fd:ff:82:97,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.764463,6e:df:fd:ff:82:97,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.784708,6e:df:fd:ff:82:97,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.812574,6e:df:fd:ff:82:97,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.828816,6e:df:fd:ff:82:97,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.850444,6e:df:fd:ff:82:97,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.870704,6e:df:fd:ff:82:97,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.89544,6e:df:fd:ff:82:97,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.915645,6e:df:fd:ff:82:97,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.940549,6e:df:fd:ff:82:97,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458116.960837,6e:df:fd:ff:82:97,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.492119,da:24:60:8f:b5:09,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458123.493548,da:24:60:8f:b5:09,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458123.60477,da:24:60:8f:b5:09,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.625061,da:24:60:8f:b5:09,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.67145,da:24:60:8f:b5:09,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.739594,da:24:60:8f:b5:09,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.759874,da:24:60:8f:b5:09,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.784726,da:24:60:8f:b5:09,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.805007,da:24:60:8f:b5:09,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.829644,da:24:60:8f:b5:09,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.849859,da:24:60:8f:b5:09,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.8738,da:24:60:8f:b5:09,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.894067,da:24:60:8f:b5:09,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.916101,da:24:60:8f:b5:09,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.936034,da:24:60:8f:b5:09,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.960538,da:24:60:8f:b5:09,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458123.980783,da:24:60:8f:b5:09,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458124.005739,da:24:60:8f:b5:09,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458124.025676,da:24:60:8f:b5:09,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458134.864148,3e:67:70:61:ae:8b,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458134.869885,3e:67:70:61:ae:8b,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458134.986893,3e:67:70:61:ae:8b,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.007142,3e:67:70:61:ae:8b,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.031871,3e:67:70:61:ae:8b,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.052142,3e:67:70:61:ae:8b,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.077089,3e:67:70:61:ae:8b,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.097341,3e:67:70:61:ae:8b,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.121607,3e:67:70:61:ae:8b,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.141889,3e:67:70:61:ae:8b,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.166822,3e:67:70:61:ae:8b,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.187079,3e:67:70:61:ae:8b,6,8,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.215072,3e:67:70:61:ae:8b,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.245918,3e:67:70:61:ae:8b,11,9,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.256315,3e:67:70:61:ae:8b,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.276573,3e:67:70:61:ae:8b,11,10,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.298114,3e:67:70:61:ae:8b,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.318087,3e:67:70:61:ae:8b,11,11,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.342643,3e:67:70:61:ae:8b,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.362825,3e:67:70:61:ae:8b,11,12,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.395931,3e:67:70:61:ae:8b,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458135.407766,3e:67:70:61:ae:8b,11,13,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458142.197031,de:f9:df:76:7e:07,1,1,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458142.20472,de:f9:df:76:7e:07,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458142.225003,de:f9:df:76:7e:07,6,6,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458142.249008,de:f9:df:76:7e:07,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458142.269291,de:f9:df:76:7e:07,11,11,2d001bff00000000000000000000000000000000000000000000,0000080000000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458150.767623,16:ba:d3:89:72:ce,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458150.769009,16:ba:d3:89:72:ce,1,1,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,101,iPhoneXSMax_M
1622458150.879556,16:ba:d3:89:72:ce,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458150.899818,16:ba:d3:89:72:ce,6,4,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458150.924576,16:ba:d3:89:72:ce,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458150.944845,16:ba:d3:89:72:ce,6,5,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458150.979044,16:ba:d3:89:72:ce,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458150.989984,16:ba:d3:89:72:ce,6,6,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
1622458151.014348,16:ba:d3:89:72:ce,6,7,2d401bff00000000000000000000000000000000000000000000,0000080400000040,,,02040b16,0c1218243048606c,,,113,iPhoneXSMax_M
